filename,celebrity_name
/teamspace/studios/this_studio/Celebrity Faces Dataset/Tom Cruise/050_278ec040.jpg,Tom Cruise
/teamspace/studios/this_studio/Celebrity Faces Dataset/Tom Cruise/075_eed20fb4.jpg,Tom Cruise
/teamspace/studios/this_studio/Celebrity Faces Dataset/Tom Cruise/092_53648816.jpg,Tom Cruise
/teamspace/studios/this_studio/Celebrity Faces Dataset/Tom Cruise/047_e8a911aa.jpg,Tom Cruise
/teamspace/studios/this_studio/Celebrity Faces Dataset/Tom Cruise/064_871302d1.jpg,Tom Cruise
/teamspace/studios/this_studio/Celebrity Faces Dataset/Tom Cruise/023_dd4e8918.jpg,Tom Cruise
/teamspace/studios/this_studio/Celebrity Faces Dataset/Tom Cruise/080_566ea9e9.jpg,Tom Cruise
/teamspace/studios/this_studio/Celebrity Faces Dataset/Tom Cruise/067_8dcd661e.jpg,Tom Cruise
/teamspace/studios/this_studio/Celebrity Faces Dataset/Tom Cruise/029_ea3de34c.jpg,Tom Cruise
/teamspace/studios/this_studio/Celebrity Faces Dataset/Tom Cruise/100_32a5d9d1.jpg,Tom Cruise
/teamspace/studios/this_studio/Celebrity Faces Dataset/Tom Cruise/012_900c5b05.jpg,Tom Cruise
/teamspace/studios/this_studio/Celebrity Faces Dataset/Tom Cruise/008_4d5e67ae.jpg,Tom Cruise
/teamspace/studios/this_studio/Celebrity Faces Dataset/Tom Cruise/073_dc7ca0db.jpg,Tom Cruise
/teamspace/studios/this_studio/Celebrity Faces Dataset/Tom Cruise/076_d4ee20ae.jpg,Tom Cruise
/teamspace/studios/this_studio/Celebrity Faces Dataset/Tom Cruise/097_914cebdd.jpg,Tom Cruise
/teamspace/studios/this_studio/Celebrity Faces Dataset/Tom Cruise/017_e1b1872c.jpg,Tom Cruise
/teamspace/studios/this_studio/Celebrity Faces Dataset/Tom Cruise/005_2464c583.jpg,Tom Cruise
/teamspace/studios/this_studio/Celebrity Faces Dataset/Tom Cruise/045_0b1b7a65.jpg,Tom Cruise
/teamspace/studios/this_studio/Celebrity Faces Dataset/Tom Cruise/028_a41d259d.jpg,Tom Cruise
/teamspace/studios/this_studio/Celebrity Faces Dataset/Tom Cruise/082_1ac0f1ee.jpg,Tom Cruise
/teamspace/studios/this_studio/Celebrity Faces Dataset/Tom Cruise/089_20b122f3.jpg,Tom Cruise
/teamspace/studios/this_studio/Celebrity Faces Dataset/Tom Cruise/046_9ba44e0e.jpg,Tom Cruise
/teamspace/studios/this_studio/Celebrity Faces Dataset/Tom Cruise/065_22f91b1e.jpg,Tom Cruise
/teamspace/studios/this_studio/Celebrity Faces Dataset/Tom Cruise/043_be7cc0ea.jpg,Tom Cruise
/teamspace/studios/this_studio/Celebrity Faces Dataset/Tom Cruise/031_df3204d3.jpg,Tom Cruise
/teamspace/studios/this_studio/Celebrity Faces Dataset/Tom Cruise/040_ca0a46b5.jpg,Tom Cruise
/teamspace/studios/this_studio/Celebrity Faces Dataset/Tom Cruise/039_107ec01f.jpg,Tom Cruise
/teamspace/studios/this_studio/Celebrity Faces Dataset/Tom Cruise/053_3804bf81.jpg,Tom Cruise
/teamspace/studios/this_studio/Celebrity Faces Dataset/Tom Cruise/094_2f713c67.jpg,Tom Cruise
/teamspace/studios/this_studio/Celebrity Faces Dataset/Tom Cruise/061_aa29ec4f.jpg,Tom Cruise
/teamspace/studios/this_studio/Celebrity Faces Dataset/Tom Cruise/068_02e157e1.jpg,Tom Cruise
/teamspace/studios/this_studio/Celebrity Faces Dataset/Tom Cruise/038_02f8e0ee.jpg,Tom Cruise
/teamspace/studios/this_studio/Celebrity Faces Dataset/Tom Cruise/084_31281f33.jpg,Tom Cruise
/teamspace/studios/this_studio/Celebrity Faces Dataset/Tom Cruise/026_f06834e9.jpg,Tom Cruise
/teamspace/studios/this_studio/Celebrity Faces Dataset/Tom Cruise/002_6749a2c4.jpg,Tom Cruise
/teamspace/studios/this_studio/Celebrity Faces Dataset/Tom Cruise/014_50bc41b8.jpg,Tom Cruise
/teamspace/studios/this_studio/Celebrity Faces Dataset/Tom Cruise/006_46519378.jpg,Tom Cruise
/teamspace/studios/this_studio/Celebrity Faces Dataset/Tom Cruise/010_18d7b27c.jpg,Tom Cruise
/teamspace/studios/this_studio/Celebrity Faces Dataset/Tom Cruise/074_f29224ac.jpg,Tom Cruise
/teamspace/studios/this_studio/Celebrity Faces Dataset/Tom Cruise/027_7c6c360c.jpg,Tom Cruise
/teamspace/studios/this_studio/Celebrity Faces Dataset/Tom Cruise/055_3fd4465f.jpg,Tom Cruise
/teamspace/studios/this_studio/Celebrity Faces Dataset/Tom Cruise/063_5b917fac.jpg,Tom Cruise
/teamspace/studios/this_studio/Celebrity Faces Dataset/Tom Cruise/069_be9dbc40.jpg,Tom Cruise
/teamspace/studios/this_studio/Celebrity Faces Dataset/Tom Cruise/086_8a3c6af8.jpg,Tom Cruise
/teamspace/studios/this_studio/Celebrity Faces Dataset/Tom Cruise/078_076c27b8.jpg,Tom Cruise
/teamspace/studios/this_studio/Celebrity Faces Dataset/Tom Cruise/024_e7356978.jpg,Tom Cruise
/teamspace/studios/this_studio/Celebrity Faces Dataset/Tom Cruise/007_0a40d399.jpg,Tom Cruise
/teamspace/studios/this_studio/Celebrity Faces Dataset/Tom Cruise/021_f04e960b.jpg,Tom Cruise
/teamspace/studios/this_studio/Celebrity Faces Dataset/Tom Cruise/037_463cf3bd.jpg,Tom Cruise
/teamspace/studios/this_studio/Celebrity Faces Dataset/Tom Cruise/030_377fefef.jpg,Tom Cruise
/teamspace/studios/this_studio/Celebrity Faces Dataset/Tom Cruise/004_dc64d954.jpg,Tom Cruise
/teamspace/studios/this_studio/Celebrity Faces Dataset/Nicole Kidman/020_36cd1f03.jpg,Nicole Kidman
/teamspace/studios/this_studio/Celebrity Faces Dataset/Nicole Kidman/054_5ab3e260.jpg,Nicole Kidman
/teamspace/studios/this_studio/Celebrity Faces Dataset/Nicole Kidman/076_a3e008c1.jpg,Nicole Kidman
/teamspace/studios/this_studio/Celebrity Faces Dataset/Nicole Kidman/090_8252f095.jpg,Nicole Kidman
/teamspace/studios/this_studio/Celebrity Faces Dataset/Nicole Kidman/025_77aaff05.jpg,Nicole Kidman
/teamspace/studios/this_studio/Celebrity Faces Dataset/Nicole Kidman/022_04cbae20.jpg,Nicole Kidman
/teamspace/studios/this_studio/Celebrity Faces Dataset/Nicole Kidman/003_98a0852a.jpg,Nicole Kidman
/teamspace/studios/this_studio/Celebrity Faces Dataset/Nicole Kidman/017_110dcc6a.jpg,Nicole Kidman
/teamspace/studios/this_studio/Celebrity Faces Dataset/Nicole Kidman/012_b26d9a9d.jpg,Nicole Kidman
/teamspace/studios/this_studio/Celebrity Faces Dataset/Nicole Kidman/055_1c893dab.jpg,Nicole Kidman
/teamspace/studios/this_studio/Celebrity Faces Dataset/Nicole Kidman/008_3bfedab8.jpg,Nicole Kidman
/teamspace/studios/this_studio/Celebrity Faces Dataset/Nicole Kidman/007_76dc423a.jpg,Nicole Kidman
/teamspace/studios/this_studio/Celebrity Faces Dataset/Nicole Kidman/044_6662648a.jpg,Nicole Kidman
/teamspace/studios/this_studio/Celebrity Faces Dataset/Nicole Kidman/059_09cd1b4d.jpg,Nicole Kidman
/teamspace/studios/this_studio/Celebrity Faces Dataset/Nicole Kidman/036_8dc5a93c.jpg,Nicole Kidman
/teamspace/studios/this_studio/Celebrity Faces Dataset/Nicole Kidman/032_86343336.jpg,Nicole Kidman
/teamspace/studios/this_studio/Celebrity Faces Dataset/Nicole Kidman/026_0d302cfc.jpg,Nicole Kidman
/teamspace/studios/this_studio/Celebrity Faces Dataset/Nicole Kidman/097_d6f6f9cf.jpg,Nicole Kidman
/teamspace/studios/this_studio/Celebrity Faces Dataset/Nicole Kidman/070_a4bd7cf0.jpg,Nicole Kidman
/teamspace/studios/this_studio/Celebrity Faces Dataset/Nicole Kidman/023_559a07b6.jpg,Nicole Kidman
/teamspace/studios/this_studio/Celebrity Faces Dataset/Nicole Kidman/021_7b2a627c.jpg,Nicole Kidman
/teamspace/studios/this_studio/Celebrity Faces Dataset/Nicole Kidman/077_98e4d427.jpg,Nicole Kidman
/teamspace/studios/this_studio/Celebrity Faces Dataset/Nicole Kidman/087_32eed8da.jpg,Nicole Kidman
/teamspace/studios/this_studio/Celebrity Faces Dataset/Nicole Kidman/080_af0ab42d.jpg,Nicole Kidman
/teamspace/studios/this_studio/Celebrity Faces Dataset/Nicole Kidman/053_37764f06.jpg,Nicole Kidman
/teamspace/studios/this_studio/Celebrity Faces Dataset/Nicole Kidman/057_72a1674e.jpg,Nicole Kidman
/teamspace/studios/this_studio/Celebrity Faces Dataset/Nicole Kidman/072_d81ec336.jpg,Nicole Kidman
/teamspace/studios/this_studio/Celebrity Faces Dataset/Nicole Kidman/016_a669f24c.jpg,Nicole Kidman
/teamspace/studios/this_studio/Celebrity Faces Dataset/Nicole Kidman/075_4b3fac46.jpg,Nicole Kidman
/teamspace/studios/this_studio/Celebrity Faces Dataset/Nicole Kidman/019_43561f73.jpg,Nicole Kidman
/teamspace/studios/this_studio/Celebrity Faces Dataset/Nicole Kidman/099_015d5f74.jpg,Nicole Kidman
/teamspace/studios/this_studio/Celebrity Faces Dataset/Nicole Kidman/078_191f4273.jpg,Nicole Kidman
/teamspace/studios/this_studio/Celebrity Faces Dataset/Nicole Kidman/056_3a21c6af.jpg,Nicole Kidman
/teamspace/studios/this_studio/Celebrity Faces Dataset/Nicole Kidman/091_d4af6789.jpg,Nicole Kidman
/teamspace/studios/this_studio/Celebrity Faces Dataset/Nicole Kidman/093_874dd692.jpg,Nicole Kidman
/teamspace/studios/this_studio/Celebrity Faces Dataset/Nicole Kidman/095_bf0ae200.jpg,Nicole Kidman
/teamspace/studios/this_studio/Celebrity Faces Dataset/Nicole Kidman/034_45ff908d.jpg,Nicole Kidman
/teamspace/studios/this_studio/Celebrity Faces Dataset/Nicole Kidman/074_f13e769d.jpg,Nicole Kidman
/teamspace/studios/this_studio/Celebrity Faces Dataset/Nicole Kidman/092_62cd3fd3.jpg,Nicole Kidman
/teamspace/studios/this_studio/Celebrity Faces Dataset/Nicole Kidman/027_6ef3705e.jpg,Nicole Kidman
/teamspace/studios/this_studio/Celebrity Faces Dataset/Nicole Kidman/071_e190c3a2.jpg,Nicole Kidman
/teamspace/studios/this_studio/Celebrity Faces Dataset/Nicole Kidman/049_4d4c9c4e.jpg,Nicole Kidman
/teamspace/studios/this_studio/Celebrity Faces Dataset/Nicole Kidman/094_4c44e0ab.jpg,Nicole Kidman
/teamspace/studios/this_studio/Celebrity Faces Dataset/Nicole Kidman/038_0eaf6e02.jpg,Nicole Kidman
/teamspace/studios/this_studio/Celebrity Faces Dataset/Nicole Kidman/028_febcaba9.jpg,Nicole Kidman
/teamspace/studios/this_studio/Celebrity Faces Dataset/Nicole Kidman/073_0684f60d.jpg,Nicole Kidman
/teamspace/studios/this_studio/Celebrity Faces Dataset/Nicole Kidman/088_fce81ee7.jpg,Nicole Kidman
/teamspace/studios/this_studio/Celebrity Faces Dataset/Nicole Kidman/048_1ed346ac.jpg,Nicole Kidman
/teamspace/studios/this_studio/Celebrity Faces Dataset/Nicole Kidman/061_edc107ca.jpg,Nicole Kidman
/teamspace/studios/this_studio/Celebrity Faces Dataset/Nicole Kidman/086_9b7a99a3.jpg,Nicole Kidman
/teamspace/studios/this_studio/Celebrity Faces Dataset/Nicole Kidman/005_0623ac96.jpg,Nicole Kidman
/teamspace/studios/this_studio/Celebrity Faces Dataset/Nicole Kidman/062_01fbd0fa.jpg,Nicole Kidman
/teamspace/studios/this_studio/Celebrity Faces Dataset/Nicole Kidman/042_daa8a279.jpg,Nicole Kidman
/teamspace/studios/this_studio/Celebrity Faces Dataset/Nicole Kidman/051_0a2d66b7.jpg,Nicole Kidman
/teamspace/studios/this_studio/Celebrity Faces Dataset/Nicole Kidman/050_2b2e6e7f.jpg,Nicole Kidman
/teamspace/studios/this_studio/Celebrity Faces Dataset/Nicole Kidman/079_e3bf147b.jpg,Nicole Kidman
/teamspace/studios/this_studio/Celebrity Faces Dataset/Nicole Kidman/065_d10379ec.jpg,Nicole Kidman
/teamspace/studios/this_studio/Celebrity Faces Dataset/Nicole Kidman/047_73f5796f.jpg,Nicole Kidman
/teamspace/studios/this_studio/Celebrity Faces Dataset/Nicole Kidman/031_55e30033.jpg,Nicole Kidman
/teamspace/studios/this_studio/Celebrity Faces Dataset/Nicole Kidman/040_dec66c8a.jpg,Nicole Kidman
/teamspace/studios/this_studio/Celebrity Faces Dataset/Nicole Kidman/064_1828c4f6.jpg,Nicole Kidman
/teamspace/studios/this_studio/Celebrity Faces Dataset/Nicole Kidman/046_511d5603.jpg,Nicole Kidman
/teamspace/studios/this_studio/Celebrity Faces Dataset/Nicole Kidman/002_36285f46.jpg,Nicole Kidman
/teamspace/studios/this_studio/Celebrity Faces Dataset/Nicole Kidman/089_09b45d05.jpg,Nicole Kidman
/teamspace/studios/this_studio/Celebrity Faces Dataset/Nicole Kidman/029_cb46b2bb.jpg,Nicole Kidman
/teamspace/studios/this_studio/Celebrity Faces Dataset/Nicole Kidman/081_412ea8f5.jpg,Nicole Kidman
/teamspace/studios/this_studio/Celebrity Faces Dataset/Nicole Kidman/098_5224652a.jpg,Nicole Kidman
/teamspace/studios/this_studio/Celebrity Faces Dataset/Nicole Kidman/067_1c283466.jpg,Nicole Kidman
/teamspace/studios/this_studio/Celebrity Faces Dataset/Nicole Kidman/006_04d74e12.jpg,Nicole Kidman
/teamspace/studios/this_studio/Celebrity Faces Dataset/Nicole Kidman/035_2f9d5c12.jpg,Nicole Kidman
/teamspace/studios/this_studio/Celebrity Faces Dataset/Nicole Kidman/096_5c89f563.jpg,Nicole Kidman
/teamspace/studios/this_studio/Celebrity Faces Dataset/Nicole Kidman/058_a5eb69fb.jpg,Nicole Kidman
/teamspace/studios/this_studio/Celebrity Faces Dataset/Nicole Kidman/010_ce5bd8a2.jpg,Nicole Kidman
/teamspace/studios/this_studio/Celebrity Faces Dataset/Nicole Kidman/069_12ae7288.jpg,Nicole Kidman
/teamspace/studios/this_studio/Celebrity Faces Dataset/Nicole Kidman/039_06b7f1ea.jpg,Nicole Kidman
/teamspace/studios/this_studio/Celebrity Faces Dataset/Nicole Kidman/043_ff5dfc8f.jpg,Nicole Kidman
/teamspace/studios/this_studio/Celebrity Faces Dataset/Nicole Kidman/066_08ec842b.jpg,Nicole Kidman
/teamspace/studios/this_studio/Celebrity Faces Dataset/Nicole Kidman/060_58a7a47c.jpg,Nicole Kidman
/teamspace/studios/this_studio/Celebrity Faces Dataset/Nicole Kidman/084_1eb9844d.jpg,Nicole Kidman
/teamspace/studios/this_studio/Celebrity Faces Dataset/Nicole Kidman/014_bbe9116e.jpg,Nicole Kidman
/teamspace/studios/this_studio/Celebrity Faces Dataset/Nicole Kidman/001_504d320d.jpg,Nicole Kidman
/teamspace/studios/this_studio/Celebrity Faces Dataset/Nicole Kidman/082_60cd659d.jpg,Nicole Kidman
/teamspace/studios/this_studio/Celebrity Faces Dataset/Nicole Kidman/041_0ab40c12.jpg,Nicole Kidman
/teamspace/studios/this_studio/Celebrity Faces Dataset/Nicole Kidman/052_365b9921.jpg,Nicole Kidman
/teamspace/studios/this_studio/Celebrity Faces Dataset/Nicole Kidman/024_482f43ed.jpg,Nicole Kidman
/teamspace/studios/this_studio/Celebrity Faces Dataset/Nicole Kidman/037_cff9f22d.jpg,Nicole Kidman
/teamspace/studios/this_studio/Celebrity Faces Dataset/Nicole Kidman/083_b9c10851.jpg,Nicole Kidman
/teamspace/studios/this_studio/Celebrity Faces Dataset/Nicole Kidman/030_ea2a7db1.jpg,Nicole Kidman
/teamspace/studios/this_studio/Celebrity Faces Dataset/Nicole Kidman/009_8844bacc.jpg,Nicole Kidman
/teamspace/studios/this_studio/Celebrity Faces Dataset/Nicole Kidman/033_8bed6926.jpg,Nicole Kidman
/teamspace/studios/this_studio/Celebrity Faces Dataset/Nicole Kidman/011_71969f29.jpg,Nicole Kidman
/teamspace/studios/this_studio/Celebrity Faces Dataset/Nicole Kidman/045_dc66ee1c.jpg,Nicole Kidman
/teamspace/studios/this_studio/Celebrity Faces Dataset/Nicole Kidman/085_8f8cc791.jpg,Nicole Kidman
/teamspace/studios/this_studio/Celebrity Faces Dataset/Nicole Kidman/068_7c776799.jpg,Nicole Kidman
/teamspace/studios/this_studio/Celebrity Faces Dataset/Nicole Kidman/063_34aa92fe.jpg,Nicole Kidman
/teamspace/studios/this_studio/Celebrity Faces Dataset/Nicole Kidman/100_8a6e3419.jpg,Nicole Kidman
/teamspace/studios/this_studio/Celebrity Faces Dataset/Nicole Kidman/004_3491d187.jpg,Nicole Kidman
/teamspace/studios/this_studio/Celebrity Faces Dataset/Nicole Kidman/018_9d776351.jpg,Nicole Kidman
/teamspace/studios/this_studio/Celebrity Faces Dataset/Nicole Kidman/013_2bff574a.jpg,Nicole Kidman
/teamspace/studios/this_studio/Celebrity Faces Dataset/Nicole Kidman/015_d6354178.jpg,Nicole Kidman
/teamspace/studios/this_studio/Celebrity Faces Dataset/Will Smith/038_b28dda4c.jpg,Will Smith
/teamspace/studios/this_studio/Celebrity Faces Dataset/Will Smith/010_8bd7dba1.jpg,Will Smith
/teamspace/studios/this_studio/Celebrity Faces Dataset/Will Smith/088_d6c5d9f4.jpg,Will Smith
/teamspace/studios/this_studio/Celebrity Faces Dataset/Will Smith/042_f6cff42f.jpg,Will Smith
/teamspace/studios/this_studio/Celebrity Faces Dataset/Will Smith/071_5f7cdaaf.jpg,Will Smith
/teamspace/studios/this_studio/Celebrity Faces Dataset/Will Smith/065_5cb55293.jpg,Will Smith
/teamspace/studios/this_studio/Celebrity Faces Dataset/Will Smith/049_15a71c48.jpg,Will Smith
/teamspace/studios/this_studio/Celebrity Faces Dataset/Will Smith/059_181bfc6b.jpg,Will Smith
/teamspace/studios/this_studio/Celebrity Faces Dataset/Will Smith/083_a0692bc1.jpg,Will Smith
/teamspace/studios/this_studio/Celebrity Faces Dataset/Will Smith/026_4f5bfb2c.jpg,Will Smith
/teamspace/studios/this_studio/Celebrity Faces Dataset/Will Smith/043_33815e76.jpg,Will Smith
/teamspace/studios/this_studio/Celebrity Faces Dataset/Will Smith/089_97f39eb8.jpg,Will Smith
/teamspace/studios/this_studio/Celebrity Faces Dataset/Will Smith/099_d652e3b6.jpg,Will Smith
/teamspace/studios/this_studio/Celebrity Faces Dataset/Will Smith/046_6d5b1ed6.jpg,Will Smith
/teamspace/studios/this_studio/Celebrity Faces Dataset/Will Smith/080_94d3ede6.jpg,Will Smith
/teamspace/studios/this_studio/Celebrity Faces Dataset/Will Smith/070_6743629d.jpg,Will Smith
/teamspace/studios/this_studio/Celebrity Faces Dataset/Will Smith/017_bb6ad7d6.jpg,Will Smith
/teamspace/studios/this_studio/Celebrity Faces Dataset/Will Smith/035_9e22f213.jpg,Will Smith
/teamspace/studios/this_studio/Celebrity Faces Dataset/Will Smith/021_3cf2aa92.jpg,Will Smith
/teamspace/studios/this_studio/Celebrity Faces Dataset/Will Smith/093_dc555290.jpg,Will Smith
/teamspace/studios/this_studio/Celebrity Faces Dataset/Will Smith/082_ed9a24cc.jpg,Will Smith
/teamspace/studios/this_studio/Celebrity Faces Dataset/Will Smith/036_8751d89b.jpg,Will Smith
/teamspace/studios/this_studio/Celebrity Faces Dataset/Will Smith/079_8575a4bc.jpg,Will Smith
/teamspace/studios/this_studio/Celebrity Faces Dataset/Will Smith/041_bcfa1766.jpg,Will Smith
/teamspace/studios/this_studio/Celebrity Faces Dataset/Will Smith/001_beebcee2.jpg,Will Smith
/teamspace/studios/this_studio/Celebrity Faces Dataset/Will Smith/048_bf9c2b11.jpg,Will Smith
/teamspace/studios/this_studio/Celebrity Faces Dataset/Will Smith/091_082508dd.jpg,Will Smith
/teamspace/studios/this_studio/Celebrity Faces Dataset/Will Smith/057_faaa39ed.jpg,Will Smith
/teamspace/studios/this_studio/Celebrity Faces Dataset/Will Smith/051_1f3aede9.jpg,Will Smith
/teamspace/studios/this_studio/Celebrity Faces Dataset/Will Smith/039_3daa67cf.jpg,Will Smith
/teamspace/studios/this_studio/Celebrity Faces Dataset/Will Smith/062_07fcfec7.jpg,Will Smith
/teamspace/studios/this_studio/Celebrity Faces Dataset/Will Smith/002_078f6fe5.jpg,Will Smith
/teamspace/studios/this_studio/Celebrity Faces Dataset/Will Smith/090_e959664a.jpg,Will Smith
/teamspace/studios/this_studio/Celebrity Faces Dataset/Will Smith/018_d5d389eb.jpg,Will Smith
/teamspace/studios/this_studio/Celebrity Faces Dataset/Will Smith/045_810b690c.jpg,Will Smith
/teamspace/studios/this_studio/Celebrity Faces Dataset/Will Smith/014_f512d81c.jpg,Will Smith
/teamspace/studios/this_studio/Celebrity Faces Dataset/Will Smith/063_46f560ca.jpg,Will Smith
/teamspace/studios/this_studio/Celebrity Faces Dataset/Will Smith/052_f15c0c78.jpg,Will Smith
/teamspace/studios/this_studio/Celebrity Faces Dataset/Will Smith/053_8405b30f.jpg,Will Smith
/teamspace/studios/this_studio/Celebrity Faces Dataset/Will Smith/016_d9c576a4.jpg,Will Smith
/teamspace/studios/this_studio/Celebrity Faces Dataset/Will Smith/011_0e0e8b1c.jpg,Will Smith
/teamspace/studios/this_studio/Celebrity Faces Dataset/Will Smith/033_241ed413.jpg,Will Smith
/teamspace/studios/this_studio/Celebrity Faces Dataset/Will Smith/064_88de03f4.jpg,Will Smith
/teamspace/studios/this_studio/Celebrity Faces Dataset/Will Smith/032_2899cee6.jpg,Will Smith
/teamspace/studios/this_studio/Celebrity Faces Dataset/Will Smith/047_dc7e1839.jpg,Will Smith
/teamspace/studios/this_studio/Celebrity Faces Dataset/Will Smith/012_19e90fb6.jpg,Will Smith
/teamspace/studios/this_studio/Celebrity Faces Dataset/Will Smith/095_8a2dfab4.jpg,Will Smith
